
1.59740447998e-05	0	0
1.59740447998e-05	0	0
0.100671052933	3387710329	0
0.100671052933	3387710329	0
0.201204061508	3387710329	0
0.201204061508	3387710329	0
0.301425933838	12646	0
0.301425933838	12646	0
0.402159929276	12646	0
0.402159929276	12646	0
0.502766132355	12646	0
0.502766132355	12646	0
0.603352069855	11646	0
0.603352069855	11646	0
0.703954935074	17438	0
0.703954935074	17438	0
0.804603099823	26126	0
0.804603099823	26126	0
0.904932022095	29022	0
0.904932022095	29022	0
1.00560998917	24678	0
1.00560998917	24678	0
1.10609507561	17662	570681161
1.10609507561	17662	570681161
1.20641803741	17662	570681161
1.20641803741	17662	570681161
1.3067150116	8750	12646
1.3067150116	8750	12646
1.40719604492	8750	12646
1.40719604492	8750	12646
1.50775098801	8750	12646
1.50775098801	8750	12646
1.60804104805	8750	12646
1.60804104805	8750	12646
1.70873093605	39158	17438
1.70873093605	39158	17438
1.80933403969	39158	27574
1.80933403969	39158	27574
1.91001415253	39158	31918
1.91001415253	39158	31918
2.01058697701	50742	34814
2.01058697701	50742	34814
2.11094403267	110110	56534
2.11094403267	110110	56534
2.21163702011	114454	57982
2.21163702011	114454	57982
2.31218194962	157894	85494
2.31218194962	157894	85494
2.41267704964	223054	111558
2.41267704964	223054	111558
2.5132329464	223054	111558
2.5132329464	223054	111558
2.61346006393	62	144862
2.61346006393	62	144862
2.7138171196	66670	43502
2.7138171196	66670	43502
2.81413292885	95630	65222
2.81413292885	95630	65222
2.91456604004	233190	149206
2.91456604004	233190	149206
3.0147819519	288214	144862
3.0147819519	288214	144862
3.11535906792	304142	124590
3.11535906792	304142	124590
3.21575713158	349030	71014
3.21575713158	349030	71014
3.31610608101	140518	78254
3.31610608101	140518	78254
3.41668200493	154998	84046
3.41668200493	154998	84046
3.51708197594	176718	92734
3.51708197594	176718	92734
3.61770105362	118798	108662
3.61770105362	118798	108662
3.71815109253	141966	34814
3.71815109253	141966	34814
3.81883001328	137622	33366
3.81883001328	137622	33366
3.91910409927	136174	33366
3.91910409927	136174	33366
4.01973295212	143414	33366
4.01973295212	143414	33366
4.12046313286	141966	34814
4.12046313286	141966	34814
4.22106909752	141966	34814
4.22106909752	141966	34814
4.32139611244	144862	34814
4.32139611244	144862	34814
4.42202305794	143414	37710
4.42202305794	143414	37710
4.5224199295	86942	36262
4.5224199295	86942	36262
4.62294697762	36262	37710
4.62294697762	36262	37710
4.72330307961	-2683	37710
4.72330307961	-2683	37710
4.82390093803	-2683	39158
4.82390093803	-2683	39158
4.92435002327	-2683	39158
4.92435002327	-2683	39158
5.02487301826	-2683	39158
5.02487301826	-2683	39158
5.12535715103	-2683	39158
5.12535715103	-2683	39158
5.22582602501	-2683	39158
5.22582602501	-2683	39158
5.32656002045	-2683	39158
5.32656002045	-2683	39158
5.42691612244	-2683	39158
5.42691612244	-2683	39158
5.52738809586	-2683	40606
5.52738809586	-2683	40606
5.62791895866	-2683	40606
5.62791895866	-2683	40606
5.72824811935	-2683	42054
5.72824811935	-2683	42054
5.82882905006	-2683	42054
5.82882905006	-2683	42054
5.92946100235	-2683	42054
5.92946100235	-2683	42054
6.03002595901	-2683	42054
6.03002595901	-2683	42054
6.13073396683	-2683	43502
6.13073396683	-2683	43502
6.23126602173	-2683	44950
6.23126602173	-2683	44950
6.33166193962	-2683	44950
6.33166193962	-2683	44950
6.432254076	-2683	44950
6.432254076	-2683	44950
6.53289103508	-2683	46398
6.53289103508	-2683	46398
6.63342404366	-2683	44950
6.63342404366	-2683	44950
6.73403811455	-2683	47846
6.73403811455	-2683	47846
6.83449292183	-2683	46398
6.83449292183	-2683	46398
6.93521404266	-2683	46398
6.93521404266	-2683	46398
7.03547501564	-2683	47846
7.03547501564	-2683	47846
7.13600611687	-2683	47846
7.13600611687	-2683	47846
7.23628902435	-2683	47846
7.23628902435	-2683	47846
7.33653211594	-2683	50742
7.33653211594	-2683	50742
7.43696212769	-2683	50742
7.43696212769	-2683	50742
7.53755998611	-2683	50742
7.53755998611	-2683	50742
7.6382651329	-2683	52190
7.6382651329	-2683	52190
7.73896694183	-2683	50742
7.73896694183	-2683	50742
7.83980202675	-2683	50742
7.83980202675	-2683	50742
7.9405169487	-2683	50742
7.9405169487	-2683	50742
8.04113411903	-2683	53638
8.04113411903	-2683	53638
8.14155006409	-2683	53638
8.14155006409	-2683	53638
8.24235296249	-2683	53638
8.24235296249	-2683	53638
8.34302711487	-2683	53638
8.34302711487	-2683	53638
8.44368100166	-2683	53638
8.44368100166	-2683	53638
8.54429006577	-2683	53638
8.54429006577	-2683	53638
8.64473605156	-2683	50742
8.64473605156	-2683	50742
8.74533605576	-2683	31918
8.74533605576	-2683	31918
8.84592914581	-2683	20334
8.84592914581	-2683	20334
8.94638609886	0	0
8.94638609886	0	0
9.04677891731	0	0
9.04677891731	0	0
9.14741110802	0	0
9.14741110802	0	0
9.24802994728	0	0
9.24802994728	0	0
9.34866595268	0	0
9.34866595268	0	0
9.44918513298	0	0
9.44918513298	0	0
9.54972410202	0	0
9.54972410202	0	0
9.65033102036	0	0
9.65033102036	0	0
9.75094604492	0	0
9.75094604492	0	0
9.85174512863	0	0
9.85174512863	0	0
9.95228600502	0	0
9.95228600502	0	0
10.052809	0	0
10.052809	0	0
