1.6689300537109375e-06	0	0
0.10053467750549316	80640	14032
0.20098519325256348	102360	42992
0.3004720211029053	140008	77744
0.4007532596588135	140008	77744
0.5004756450653076	200824	125528
0.6006550788879395	257296	205168
0.7002809047698975	257296	205168
0.8005771636962891	322456	268880
0.900305986404419	345624	290600
1.0006401538848877	368792	310872
1.1004838943481445	393408	334040
1.2007930278778076	422368	357208
1.3005328178405762	446984	383272
1.4004130363464355	474496	409336
1.5004518032073975	500560	432504
1.6003267765045166	530968	464360
1.7005250453948975	562824	494768
1.8008272647857666	594680	526624
1.9003627300262451	629432	559928
2.000380039215088	664184	591784
2.1006267070770264	700384	625088
2.200310468673706	735136	662736
2.3003392219543457	771336	698936
2.4005603790283203	810432	733688
2.5006628036499023	853872	766992
2.6004345417022705	895864	810432
2.700265645980835	936408	855320
2.8005728721618652	978400	897312
2.9002957344055176	1020392	937856
3.0002834796905518	1065280	982744
3.100567579269409	1111616	1027632
3.200366735458374	1159400	1071072
3.3006153106689453	1194000	1118856
3.4005889892578125	1194000	1169536
3.5004212856292725	1194000	1194000
3.600696563720703	1194000	1194000
3.7007927894592285	1194000	1194000
3.800680637359619	1194000	1194000
3.9006614685058594	1194000	1194000
4.000391244888306	1194000	1194000
4.100495338439941	1194000	1194000
4.200337886810303	1194000	1194000
4.300522565841675	1194000	1194000
4.400391101837158	1194000	1194000
4.500489234924316	1194000	1194000
4.600325107574463	1194000	1194000
