1.430511474609375e-06	0	0
0.10063934326171875	71952	14032
0.20073676109313965	71952	14032
0.30042219161987305	71952	16928
0.4003474712371826	113944	31408
0.5003912448883057	113944	42992
0.6005604267120361	113944	42992
0.7002861499786377	173312	69056
0.8004848957061768	226888	100912
0.9007594585418701	226888	100912
1.0002293586730957	287704	134216
1.100235939025879	289152	134216
1.2007019519805908	289152	134216
1.300325870513916	289152	134216
1.4002699851989746	297840	177656
1.50054931640625	297840	179104
1.6006028652191162	297840	250056
1.7003390789031982	574408	300736
1.8006165027618408	574408	300736
1.9007596969604492	574408	300736
2.000664234161377	574408	300736
2.1007297039031982	716312	381824
2.200554370880127	751064	393408
2.300314426422119	814776	407888
2.4002718925476074	859664	416576
2.5003087520599365	894416	429608
2.60054087638855	953784	444088
2.700360059738159	1004464	452776
2.8004496097564697	1039216	467256
2.9006142616271973	1095688	481736
3.0005249977111816	1149264	490424
3.1004714965820312	1185464	506352
3.2006332874298096	1194000	520832
3.3006341457366943	1194000	529520
3.4006121158599854	1194000	546896
3.500415086746216	1194000	559928
3.600464344024658	1194000	571512
3.7003676891326904	1194000	588888
3.800602674484253	1194000	601920
3.900247097015381	1194000	613504
4.000493049621582	1194000	630880
4.1004319190979	1194000	642464
4.2004663944244385	1194000	656944
4.30059552192688	1194000	674320
4.400525093078613	1194000	685904
4.5005810260772705	1194000	701832
4.600710153579712	1194000	719208
4.700623273849487	1194000	730792
4.80023980140686	1194000	748168
4.900579214096069	1194000	766992
5.000665903091431	1194000	778576
5.100604057312012	1194000	795952
5.200563907623291	1194000	816224
5.300547361373901	1194000	826360
5.400355100631714	1194000	846632
5.5003602504730225	1194000	866904
5.60075569152832	1194000	875592
5.700605630874634	1194000	897312
5.800516128540039	1194000	917584
5.900231599807739	1194000	926272
6.0006420612335205	1194000	946544
6.100505113601685	1194000	968264
6.200329780578613	1194000	979848
6.300294876098633	1194000	1000120
6.40046763420105	1194000	1021840
6.500330448150635	1194000	1033424
6.600391864776611	1194000	1053696
6.700495004653931	1194000	1076864
6.800576686859131	1194000	1089896
6.900686264038086	1194000	1110168
7.000774621963501	1194000	1133336
7.100440263748169	1194000	1146368
7.200847148895264	1194000	1166640
7.300804376602173	1194000	1192704
7.400325059890747	1194000	1194000
7.500575542449951	1194000	1194000
7.600817680358887	1194000	1194000
7.700514078140259	1194000	1194000
7.800794839859009	1194000	1194000
7.900500535964966	1194000	1194000
8.000481128692627	1194000	1194000
8.100619792938232	1194000	1194000
8.200677394866943	1194000	1194000
8.300782203674316	1194000	1194000
8.400304555892944	1194000	1194000
8.50052547454834	1194000	1194000
