2.1457672119140625e-06	0	0
0.10062861442565918	79192	14032
0.2006058692932129	95120	42992
0.3004939556121826	112496	79192
0.40023183822631836	140008	131320
0.5002520084381104	168968	184896
0.600555419921875	200824	241368
0.700580358505249	232680	296392
0.8004269599914551	265984	351416
0.9006383419036865	297840	410784
1.000459909439087	334040	467256
1.1006145477294922	371688	523728
1.2005212306976318	404992	584544
1.3002653121948242	442640	641016
1.4003126621246338	475944	700384
1.5005347728729248	512144	756856
1.6003501415252686	549792	810432
1.7005736827850342	587440	866904
1.800736665725708	626536	923376
1.9002017974853516	659840	979848
2.0003714561462402	703280	1031976
2.100306272506714	745272	1082656
2.200453281402588	787264	1136232
2.300621747970581	830704	1184016
2.400360345840454	878488	1194000
2.500422477722168	926272	1194000
2.60082745552063	982744	1194000
2.700377941131592	1037768	1194000
2.800288438796997	1091344	1194000
2.900451421737671	1147816	1194000
3.000368595123291	1194000	1194000
3.1005818843841553	1194000	1194000
3.2007336616516113	1194000	1194000
3.3004586696624756	1194000	1194000
3.4008593559265137	1194000	1194000
3.5003573894500732	1194000	1194000
3.6006007194519043	1194000	1194000
3.7005863189697266	1194000	1194000
3.8006365299224854	1194000	1194000
3.9005327224731445	1194000	1194000
4.0002992153167725	1194000	1194000
4.100711822509766	1194000	1194000
