
1.78813934326e-05	0	0
1.78813934326e-05	0	0
0.100833892822	2407653076	0
0.100833892822	2407653076	0
0.201458930969	12646	0
0.201458930969	12646	0
0.302093982697	24678	0
0.302093982697	24678	0
0.402580976486	26126	0
0.402580976486	26126	0
0.503227949142	17574	0
0.503227949142	17574	0
0.603770971298	8750	0
0.603770971298	8750	0
0.704369068146	2958	0
0.704369068146	2958	0
0.804944992065	2958	0
0.804944992065	2958	0
0.90549492836	62	0
0.90549492836	62	0
1.00575685501	62	0
1.00575685501	62	0
1.10639095306	-2698	3217102289
1.10639095306	-2698	3217102289
1.20677304268	-2698	12646
1.20677304268	-2698	12646
1.3072218895	14542	27574
1.3072218895	14542	27574
1.40803194046	20334	52190
1.40803194046	20334	52190
1.50855183601	24678	55086
1.50855183601	24678	55086
1.60921883583	29022	57982
1.60921883583	29022	57982
1.70969796181	31918	57982
1.70969796181	31918	57982
1.81047606468	33366	59430
1.81047606468	33366	59430
1.91084384918	34814	60878
1.91084384918	34814	60878
2.01130890846	34814	59430
2.01130890846	34814	59430
2.11209487915	36262	62326
2.11209487915	36262	62326
2.21271586418	37710	65222
2.21271586418	37710	65222
2.31325483322	39158	65222
2.31325483322	39158	65222
2.41392087936	40606	65222
2.41392087936	40606	65222
2.51455593109	42054	68118
2.51455593109	42054	68118
2.61513805389	42054	68118
2.61513805389	42054	68118
2.71559691429	43502	68118
2.71559691429	43502	68118
2.81601190567	44950	68118
2.81601190567	44950	68118
2.91624593735	46398	66670
2.91624593735	46398	66670
3.01676893234	44950	66670
3.01676893234	44950	66670
3.11739492416	47846	63774
3.11739492416	47846	63774
3.21767187119	49294	63774
3.21767187119	49294	63774
3.31797885895	50742	60878
3.31797885895	50742	60878
3.41861987114	50742	62326
3.41861987114	50742	62326
3.5190179348	50742	11646
3.5190179348	50742	11646
3.61950302124	53638	-1235
3.61950302124	53638	-1235
3.72025084496	53638	-1235
3.72025084496	53638	-1235
3.82091903687	56534	-1235
3.82091903687	56534	-1235
3.92166805267	57982	-1235
3.92166805267	57982	-1235
4.02211093903	59430	-1235
4.02211093903	59430	-1235
4.12239599228	44950	-1235
4.12239599228	44950	-1235
4.22293996811	0	0
4.22293996811	0	0
4.32361984253	0	0
4.32361984253	0	0
4.42392802238	0	0
4.42392802238	0	0
4.52432990074	0	0
4.52432990074	0	0
4.6246919632	0	0
4.6246919632	0	0
4.72540283203	0	0
4.72540283203	0	0
4.82587790489	0	0
4.82587790489	0	0
4.92616605759	0	0
4.92616605759	0	0
5.02658700943	0	0
5.02658700943	0	0
5.12687397003	0	0
5.12687397003	0	0
5.22751283646	0	0
5.22751283646	0	0
5.32780790329	0	0
5.32780790329	0	0
